wordnet_id,Unnamed: 0,subset,core_synset,core_lemma,hypernym_synsets,cohyponym_synsets,wikimedia_images,image_filename,definition,model_a,model_b,assessor_vitya
1678990,2322,simple_triplet_2parent_llama,housing.n.01,trailer home,['structure.n.01'],"['airdock.n.01', 'altar.n.02', 'arcade.n.02', 'arch.n.04', 'area.n.05', 'balance.n.04', 'balcony.n.01', 'balcony.n.02', 'bascule.n.01', 'boarding.n.02', 'body.n.11', 'bridge.n.01', 'building.n.01', 'building_complex.n.01', 'catchment.n.01', 'coil.n.01', 'colonnade.n.01', 'column.n.06', 'corner.n.11', 'cross.n.01', 'deathtrap.n.01', 'defensive_structure.n.01', 'door.n.04', 'entablature.n.01', 'erection.n.02', 'establishment.n.04', 'false_bottom.n.01', 'floor.n.02', 'fountain.n.01', 'guide.n.06', 'honeycomb.n.01', 'house_of_cards.n.02', 'hull.n.06', 'jungle_gym.n.01', 'lamination.n.01', 'landing.n.02', 'lookout.n.03', 'masonry.n.01', 'memorial.n.03', 'mound.n.04', 'obstruction.n.01', 'partition.n.01', 'platform.n.04', 'porch.n.01', 'post_and_lintel.n.01', 'prefab.n.01', 'projection.n.04', 'public_works.n.01', 'sail.n.03', 'set-back.n.01', 'shelter.n.01', 'shoebox.n.01', 'signboard.n.01', 'stadium.n.01', 'superstructure.n.01', 'supporting_structure.n.01', 'tower.n.01', 'transept.n.01', 'trestlework.n.01', 'vaulting.n.01', 'ways.n.01', 'wellhead.n.02', 'wind_tunnel.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Exterior_Sectional.jpg/800px-Exterior_Sectional.jpg?20090716124528', 'https://upload.wikimedia.org/wikipedia/commons/3/32/67elcona.JPG?20060825141819', 'https://upload.wikimedia.org/wikipedia/commons/9/9f/Stacaravan.jpg?20071207133456', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Mobile_home_park.jpg/800px-Mobile_home_park.jpg?20231016024834', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Latvian_beehive_trailer_II.jpg/800px-Latvian_beehive_trailer_II.jpg?20090312221335']",Exterior Sectional.jpg,"A movable dwelling built on a chassis and equipped with wheels, designed for temporary or permanent residence.",black-forest-labs_FLUX.1-dev,retrieval,0
11914464,2328,predict_hypernym_llama,plate.n.14,armor plate,['shield.n.01'],"['nipple_shield.n.01', 'shielding.n.02', 'shielding.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Abrams-transparent.png/799px-Abrams-transparent.png?20090714031558', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/History_of_the_manufacture_of_armor_plate_for_the_United_States_navy_%281899%29_%2814779920074%29.jpg/800px-History_of_the_manufacture_of_armor_plate_for_the_United_States_navy_%281899%29_%2814779920074%29.jpg?20160919120311', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Armor_plate_MET_ME58_31_33.jpeg/370px-Armor_plate_MET_ME58_31_33.jpeg?20170629195337', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Armor_plate_MET_ME59_107_31.jpeg/403px-Armor_plate_MET_ME59_107_31.jpeg?20170629202553', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Armor_plate_MET_ME58_31_36.jpg/357px-Armor_plate_MET_ME58_31_36.jpg?20170629195337']",Abrams-transparent.png,"a strong protective covering made to prevent damage from physical impacts and projectiles, commonly used in military vehicles and body armor.",black-forest-labs_FLUX.1-dev,runwayml_stable-diffusion-v1-5,0
23424702,2345,leafs_and_no_leafs_llama,inclined_plane.n.01,block and tackle,['machine.n.04'],"['lever.n.02', 'pulley.n.01', 'wheel.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Palans.jpg/399px-Palans.jpg?20100809205024', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Blocks_and_Tackle_%28PSF%29.png/423px-Blocks_and_Tackle_%28PSF%29.png?20200104144651', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Block-and-tackle-in-use.svg/548px-Block-and-tackle-in-use.svg.png?20140914141315', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Block_and_tackle_%28PSF%29.png/548px-Block_and_tackle_%28PSF%29.png?20071129203208', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Block_and_Tackle_%28PSF%29.jpg/478px-Block_and_Tackle_%28PSF%29.jpg?20070813025018']",Palans.jpg,"a system of pulleys with a rope or cable threaded between them, used to lift or pull heavy loads.",kandinsky-community_kandinsky-3,black-forest-labs_FLUX.1-dev,1
1557564,2352,predict_hypernym_llama,membrane.n.02,duct,['animal_tissue.n.01'],"['adipose_tissue.n.01', 'capillary_bed.n.01', 'cartilage.n.01', 'chalaza.n.02', 'connective_tissue.n.01', 'coronet.n.02', 'cortex.n.02', 'embryonic_tissue.n.01', 'epithelium.n.01', 'erectile_tissue.n.01', 'fibrous_tissue.n.01', 'flap.n.04', 'flesh.n.01', 'gingiva.n.01', 'graft.n.01', 'interstitial_tissue.n.01', 'lens_cortex.n.01', 'lymphatic_tissue.n.01', 'matrix.n.05', 'medulla.n.03', 'muscle.n.02', 'nervous_tissue.n.01', 'parenchyma.n.01', 'stroma.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Ultrasound_of_diated_common_bile_duct_and_intrahepatic_ducts_due_to_gallstone_obstruction.png/800px-Ultrasound_of_diated_common_bile_duct_and_intrahepatic_ducts_due_to_gallstone_obstruction.png?20220112064258', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Location_of_common_bile_duct_as_seen_on_ultrasound_abdomen.png/800px-Location_of_common_bile_duct_as_seen_on_ultrasound_abdomen.png?20230102042716', 'https://upload.wikimedia.org/wikipedia/commons/3/37/Bile_duct_formation..jpg?20130405185408', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Histopathology_of_a_bile_duct_hamartoma%2C_high_magnification.jpg/800px-Histopathology_of_a_bile_duct_hamartoma%2C_high_magnification.jpg?20210514220356', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Histopathology_of_a_bile_duct_hamartoma%2C_low_magnification.jpg/672px-Histopathology_of_a_bile_duct_hamartoma%2C_low_magnification.jpg?20210514220356']",Ultrasound of diated common bile duct and intrahepatic ducts due to gallstone obstruction.png,"a passage or tube for conveying substances such as air, liquid, or gas from one area to another.",black-forest-labs_FLUX.1-dev,playgroundai_playground-v2.5-1024px-aesthetic,1
25038436,2355,predict_hypernym_llama,solid.n.01,glass,['matter.n.03'],"['antimatter.n.01', 'dark_matter.n.01', 'emanation.n.01', 'fluid.n.02', 'glop.n.01', 'residue.n.01', 'sediment.n.01', 'sludge.n.02', 'solute.n.01', 'substance.n.01', 'substance.n.07', 'system.n.03', 'vegetable_matter.n.01', 'ylem.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Colorful_bottle.jpg/800px-Colorful_bottle.jpg?20050705092031', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Glass_Beach_Fort_Bragg_2.jpg/800px-Glass_Beach_Fort_Bragg_2.jpg?20080325185421', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Fassade_Wilhelmstrasse_65%2C_Berlin-Mitte%2C_160417%2C_ako.jpg/800px-Fassade_Wilhelmstrasse_65%2C_Berlin-Mitte%2C_160417%2C_ako.jpg?20160419050516', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Life_Saint-Austremoine_Issoire_bottom_n2.jpg/611px-Life_Saint-Austremoine_Issoire_bottom_n2.jpg?20061208095211', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Sunlight_on_the_curved_honeycomb_glass_fa%C3%A7ade_of_the_hotel_Andaz_mixed_with_interior_lighting_at_sunset_in_Singapore.jpg/750px-Sunlight_on_the_curved_honeycomb_glass_fa%C3%A7ade_of_the_hotel_Andaz_mixed_with_interior_lighting_at_sunset_in_Singapore.jpg?20181221020957']",Colorful bottle.jpg,"A hard, brittle substance usually transparent or translucent, made by fusing sand with soda, lime, and sometimes other materials, used commonly in windows and containers.",black-forest-labs_FLUX.1-dev,retrieval,0
73963841,2359,leafs_and_no_leafs_llama,plain.n.01,alpine,['land.n.04'],"['archipelago.n.01', 'beachfront.n.01', 'cape.n.01', 'coastal_plain.n.01', 'floor.n.04', 'foreland.n.02', 'forest.n.02', 'island.n.01', 'isthmus.n.01', 'landmass.n.01', 'mainland.n.01', 'neck.n.02', 'oxbow.n.01', 'peninsula.n.01', 'slash.n.02', 'wonderland.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/City_of_Alpine_and_County_Seat_of_Brewster_County%2C_State_of_Texas%2C_United_States_%28April_2004%29.jpg/800px-City_of_Alpine_and_County_Seat_of_Brewster_County%2C_State_of_Texas%2C_United_States_%28April_2004%29.jpg?20150928015901', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Alpine%2C_Texas_from_atop_Hancock_Hill.JPG/800px-Alpine%2C_Texas_from_atop_Hancock_Hill.JPG?20171116022531', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Ladders_in_Alpine_Texas_2002.JPG/800px-Ladders_in_Alpine_Texas_2002.JPG?20140611065833', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Lunch_time_on_the_Range%2C_Alpine%2C_Texas_%2826173436811%29.jpg/800px-Lunch_time_on_the_Range%2C_Alpine%2C_Texas_%2826173436811%29.jpg?20160915124400', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Alpine-A110-Berlinette-arriere.jpg/800px-Alpine-A110-Berlinette-arriere.jpg?20180423214148']","City of Alpine and County Seat of Brewster County, State of Texas, United States (April 2004).jpg","pertaining to high mountains, specifically the Alps, often used to describe the related environments and ecosystems.",black-forest-labs_FLUX.1-dev,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,0
10024569,2360,predict_hypernym_llama,artifact.n.01,block,['whole.n.02'],"['assembly.n.05', 'congener.n.03', 'item.n.03', 'living_thing.n.01', 'natural_object.n.01', 'sum.n.05']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Four_pulleys.svg/800px-Four_pulleys.svg.png?20080914195725', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Hamburg%2C_Speicherstadt%2C_Block_P_--_2016_--_3330-6.jpg/800px-Hamburg%2C_Speicherstadt%2C_Block_P_--_2016_--_3330-6.jpg?20170108160811', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Centre_Block_-_Parliament_Hill.jpg/798px-Centre_Block_-_Parliament_Hill.jpg?20140124035213', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Block_on_inclined_plane_with_pulley_and_suspended_weight.svg/375px-Block_on_inclined_plane_with_pulley_and_suspended_weight.svg.png?20220706231839', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Francis_Hopkinson_Spring-Block_1793.png/450px-Francis_Hopkinson_Spring-Block_1793.png?20191029143359']",Four pulleys.svg,an obstruction or impediment to movement or progress.,kandinsky-community_kandinsky-3,black-forest-labs_FLUX.1-dev,1
46042889,2375,predict_hypernym_llama,time_period.n.01,time off,['fundamental_quantity.n.01'],"['length.n.01', 'mass.n.01', 'temperature.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/OECD_time_off_for_fulltime_woker.svg/765px-OECD_time_off_for_fulltime_woker.svg.png?20200413130234', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Time_off_allocate_in_OECD.svg/800px-Time_off_allocate_in_OECD.svg.png?20220914113611', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Time_Off_-_geograph.org.uk_-_3537693.jpg/441px-Time_Off_-_geograph.org.uk_-_3537693.jpg?20220518151001', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Knocking_off_time_-_geograph.org.uk_-_2824425.jpg/800px-Knocking_off_time_-_geograph.org.uk_-_2824425.jpg?20211204083658', 'https://upload.wikimedia.org/wikipedia/commons/0/04/Cooling_off_time._-_geograph.org.uk_-_1994756.jpg?20210514054616']",OECD time off for fulltime woker.svg,"A period during which work, duties, or activities are suspended or reduced, typically used for rest or recreation.",prompthero_openjourney,black-forest-labs_FLUX.1-dev,1
55819553,2377,simple_triplet_2parent_llama,noble_metal.n.01,silver,['metallic_element.n.01'],"['alkali_metal.n.01', 'alkaline_earth.n.01', 'aluminum.n.01', 'americium.n.01', 'antimony.n.01', 'barium.n.01', 'base_metal.n.01', 'berkelium.n.01', 'beryllium.n.01', 'bismuth.n.01', 'cadmium.n.01', 'calcium.n.01', 'californium.n.01', 'cerium.n.01', 'cesium.n.01', 'chromium.n.01', 'cobalt.n.01', 'copper.n.01', 'curium.n.01', 'dysprosium.n.01', 'einsteinium.n.01', 'erbium.n.01', 'europium.n.01', 'fermium.n.01', 'francium.n.01', 'gadolinium.n.01', 'gallium.n.01', 'hafnium.n.01', 'heavy_metal.n.01', 'holmium.n.01', 'indium.n.01', 'iridium.n.01', 'iron.n.01', 'lanthanum.n.01', 'lead.n.02', 'lithium.n.01', 'lutetium.n.01', 'magnesium.n.01', 'manganese.n.01', 'mercury.n.01', 'molybdenum.n.01', 'neodymium.n.01', 'neptunium.n.01', 'nickel.n.01', 'niobium.n.01', 'osmium.n.01', 'palladium.n.01', 'polonium.n.01', 'potassium.n.01', 'praseodymium.n.01', 'promethium.n.01', 'protactinium.n.01', 'radium.n.01', 'rhenium.n.01', 'rhodium.n.01', 'rubidium.n.01', 'ruthenium.n.01', 'samarium.n.01', 'scandium.n.01', 'sodium.n.01', 'strontium.n.01', 'tantalum.n.01', 'technetium.n.01', 'terbium.n.01', 'thallium.n.01', 'thorium.n.01', 'thulium.n.01', 'tin.n.01', 'titanium.n.01', 'tungsten.n.01', 'uranium.n.01', 'vanadium.n.01', 'ytterbium.n.01', 'yttrium.n.01', 'zinc.n.01', 'zirconium.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Silver_crystal.jpg/765px-Silver_crystal.jpg?20090726191728', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Silver_Target_in_XPS_Spectrometer.jpg/800px-Silver_Target_in_XPS_Spectrometer.jpg?20110530165226', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Ag%2C47.jpg?20050123193252', 'https://upload.wikimedia.org/wikipedia/commons/6/64/SilverUSGOV.jpg?20050827044041', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Silver_square.svg/350px-Silver_square.svg.png?20160910002033']",Silver crystal.jpg,"Silver is a chemical element with the symbol Ag and atomic number 47, known for its shiny, white metallic luster and high thermal and electrical conductivity.",black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-3-medium-diffusers,0
81435593,2379,leafs_and_no_leafs_llama,worm.n.01,nematode,['invertebrate.n.01'],"['arthropod.n.01', 'brachiopod.n.01', 'bryozoan.n.01', 'coelenterate.n.01', 'ctenophore.n.01', 'echinoderm.n.01', 'ectoproct.n.01', 'entoproct.n.01', 'mollusk.n.01', 'peanut_worm.n.01', 'phoronid.n.01', 'rotifer.n.01', 'sponge.n.04', 'symbion_pandora.n.01', 'woodborer.n.01', 'zoophyte.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/C_elegans_male.svg/375px-C_elegans_male.svg.png?20170828220827', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Soybean_cyst_nematode_and_egg_SEM.jpg/729px-Soybean_cyst_nematode_and_egg_SEM.jpg?20060725000019', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Varbuss.jpg/800px-Varbuss.jpg?20110921230956', 'https://upload.wikimedia.org/wikipedia/commons/f/fb/Roundworm.jpg?20051017023937', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/CelegansGoldsteinLabUNC.jpg?20090516202140']",C elegans male.svg,"A nematode is a type of unsegmented worm belonging to the phylum Nematoda, commonly found in soil and water or as parasites of plants and animals.",runwayml_stable-diffusion-v1-5,black-forest-labs_FLUX.1-dev,1
29383339,2384,predict_hypernym_llama,spermatophyte.n.01,gymnosperm,['vascular_plant.n.01'],"['aquatic_plant.n.01', 'bulbous_plant.n.01', 'cormous_plant.n.01', 'creeper.n.01', 'cultivar.n.01', 'cultivated_plant.n.01', 'deciduous_plant.n.01', 'desert_plant.n.01', 'evergreen.n.01', 'geophyte.n.01', 'halophyte.n.01', 'herb.n.01', 'mesophyte.n.01', 'psilophyte.n.01', 'psilophyton.n.01', 'pteridophyte.n.01', 'succulent.n.01', 'tuberous_plant.n.01', 'vine.n.01', 'weed.n.01', 'woody_plant.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Fichtennadel.jpg/512px-Fichtennadel.jpg?20061115111958', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Gymnospermae.jpg/791px-Gymnospermae.jpg?20140719122328', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Gymnosperm_seed_fossil_2.jpg/800px-Gymnosperm_seed_fossil_2.jpg?20190903062538', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Gymnosperm_seed_fossil_1.jpg/800px-Gymnosperm_seed_fossil_1.jpg?20190903062535', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Araucaria_araucana_ArboretumMT_2.jpg/450px-Araucaria_araucana_ArboretumMT_2.jpg?20061204192340']",Fichtennadel.jpg,"Gymnosperm refers to a group of seed-producing plants that includes conifers, cycads, ginkgo, and gnetophytes, whose seeds are not enclosed by a mature ovary or fruit.",stabilityai_sdxl-turbo,black-forest-labs_FLUX.1-dev,1
49808082,2397,predict_hypernym_llama,chemical.n.01,pesticide,['material.n.01'],"['abrasive.n.01', 'adhesive_material.n.01', 'aggregate.n.02', 'ammunition.n.02', 'animal_material.n.01', 'atom.n.02', 'ballast.n.01', 'bedding_material.n.01', 'bimetal.n.01', 'builder.n.01', 'coloring_material.n.01', 'composite_material.n.01', 'conductor.n.02', 'contaminant.n.01', 'detritus.n.02', 'diamagnet.n.01', 'discharge.n.03', 'dust.n.03', 'earth.n.02', 'elastomer.n.01', 'fiber.n.01', 'filling.n.01', 'floccule.n.01', 'fluff.n.01', 'foam.n.02', 'hazmat.n.01', 'homogenate.n.01', 'humate.n.01', 'impregnation.n.01', 'insulator.n.01', 'mineral.n.01', 'packing_material.n.01', 'paper.n.01', 'particulate.n.01', 'plant_material.n.01', 'precursor.n.01', 'radioactive_material.n.01', 'raw_material.n.01', 'rind.n.01', 'rock.n.02', 'sealing_material.n.01', 'sorbate.n.01', 'sorbent.n.01', 'thickening.n.01', 'toner.n.02', 'transparent_substance.n.01', 'undercut.n.01', 'vernix.n.01', 'wad.n.01', 'waste.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Cropduster_spraying_pesticides.jpg/405px-Cropduster_spraying_pesticides.jpg?20080410104218', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/412_DSP_Pesticide_010_-_DPLA_-_999aef58d8e73b263c95a3d39578fcd3.jpg/800px-412_DSP_Pesticide_010_-_DPLA_-_999aef58d8e73b263c95a3d39578fcd3.jpg?20201122085612', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Pathways_of_pesticide_movement_in_the_hydrologic_cycle.png/771px-Pathways_of_pesticide_movement_in_the_hydrologic_cycle.png?20190511195849', 'https://upload.wikimedia.org/wikipedia/commons/7/71/Eerie_caution_sign_about_use_of_pesticides.jpg?20231004193734', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Pesticidi_classificati_EPA.png/800px-Pesticidi_classificati_EPA.png?20211017205741']",Cropduster spraying pesticides.jpg,Pesticide is a substance used for destroying insects or other organisms harmful to cultivated plants or to animals.,retrieval,black-forest-labs_FLUX.1-dev,1
65960228,2405,predict_hypernym_llama,artifact.n.01,toy gun,['whole.n.02'],"['assembly.n.05', 'congener.n.03', 'item.n.03', 'living_thing.n.01', 'natural_object.n.01', 'sum.n.05']","['https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/A_toy_gun_at_Llanddwyn_beach.jpg/800px-A_toy_gun_at_Llanddwyn_beach.jpg?20221005050641', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Wooden_toy_gun_%283395810227%29.jpg/800px-Wooden_toy_gun_%283395810227%29.jpg?20220601185535', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Toy_Guns_in_Pile.jpg/400px-Toy_Guns_in_Pile.jpg?20201031180447', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Toy_gun_%28AM_1996.165.61%29.jpg/800px-Toy_gun_%28AM_1996.165.61%29.jpg?20180120113454', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Adventure_Force_Toy_Gun.jpg/450px-Adventure_Force_Toy_Gun.jpg?20201108005643']",A toy gun at Llanddwyn beach.jpg,"a replica or imitation gun intended for play or recreational use, especially by children.",black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-3-medium-diffusers,0
97662732,2409,predict_hypernym_llama,address.n.03,sermon,['speech_act.n.01'],"['affirmation.n.02', 'agreement.n.06', 'boast.n.01', 'challenge.n.02', 'citation.n.02', 'command.n.01', 'congratulation.n.01', 'denial.n.01', 'denunciation.n.01', 'description.n.02', 'disagreement.n.03', 'disclosure.n.01', 'explanation.n.03', 'informing.n.02', 'naming.n.01', 'objection.n.02', 'offer.n.01', 'promise.n.01', 'proposal.n.03', 'rejection.n.04', 'reply.n.02', 'request.n.02', 'resignation.n.02', 'slander.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Knox_Window.jpg/796px-Knox_Window.jpg?20190922202406', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Urtasun-Lakidain_anaien_predikua._Diez_de_Ulzurrun_Sagal%C3%A0_familiaren_funts_pribatua%2C_DUSAT-004.jpg/800px-Urtasun-Lakidain_anaien_predikua._Diez_de_Ulzurrun_Sagal%C3%A0_familiaren_funts_pribatua%2C_DUSAT-004.jpg?20230801081643', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/2022-12-24_Auf_der_Kanzel_der_Marktkirche_von_Hannover%2C_Landesbischof_Ralf_Meister.jpg/337px-2022-12-24_Auf_der_Kanzel_der_Marktkirche_von_Hannover%2C_Landesbischof_Ralf_Meister.jpg?20221224180500', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/L%C3%B6scher_-_Predigt_zur_Einweihung_der_Dresdner_Frauenkirche.jpg/448px-L%C3%B6scher_-_Predigt_zur_Einweihung_der_Dresdner_Frauenkirche.jpg?20200525171248', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Jain_Nun_Sermon.jpg/800px-Jain_Nun_Sermon.jpg?20200213113159']",Knox Window.jpg,"a speech given from a pulpit in a house of worship that is intended to provide religious instruction, encouragement, or admonition.",black-forest-labs_FLUX.1-dev,DeepFloyd_IF-I-XL-v1.0,0
61635816,2431,predict_hypernym_llama,spirit.n.04,spirit,['spiritual_being.n.01'],"['angel.n.01', 'deity.n.01', 'eon.n.03', 'fairy.n.01', 'trickster.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/B-2_Spirit_original.jpg/800px-B-2_Spirit_original.jpg?20070220153212', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/B-2_Spirit_%28cropped%29.jpg/800px-B-2_Spirit_%28cropped%29.jpg?20180802003623', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/MarsSunset.jpg/779px-MarsSunset.jpg?20050825073709', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/MarsPanoramaa.jpg/800px-MarsPanoramaa.jpg?20080301064028', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Spirit%27s_West_Valley_Panorama_%28PIA10216%29.jpg/800px-Spirit%27s_West_Valley_Panorama_%28PIA10216%29.jpg?20080229055844']",B-2 Spirit original.jpg,a nonphysical part of a person which is the seat of emotions and character; often regarded as synonymous with the soul.,stabilityai_stable-diffusion-3-medium-diffusers,black-forest-labs_FLUX.1-dev,1
