,wordnet_id,Unnamed: 0,subset,core_synset,core_lemma,hypernym_synsets,cohyponym_synsets,wikimedia_images,image_filename,definition,model_a,model_b,result
775,8275185,775,predict_hypernym,school.n.04,school,['body.n.02'],"['administration.n.02', 'christendom.n.01', 'church.n.04', 'college.n.01', 'colony.n.01', 'constituency.n.01', 'corps.n.02', 'diaspora.n.01', 'electoral_college.n.01', 'immigration.n.02', 'inspectorate.n.01', 'jury.n.01', 'leadership.n.02', 'membership.n.01', 'militia.n.02', 'occupational_group.n.01', 'opposition.n.05', 'panel.n.03', 'panel.n.04', 'public.n.02', 'registration.n.02', 'representation.n.05', 'sacred_college.n.01', 'staff.n.03', 'ulema.n.01', 'university.n.01', 'vote.n.04']","['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/A_Hayesville_High_School_classroom_in_Clay_County%2C_N.C.%2C_in_2004.jpg/800px-A_Hayesville_High_School_classroom_in_Clay_County%2C_N.C.%2C_in_2004.jpg?20231005044714', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/First_primary_school_building_in_Nigeria_in_Badagry%2C_Nigeria.jpg/800px-First_primary_school_building_in_Nigeria_in_Badagry%2C_Nigeria.jpg?20190628180029', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/%D0%9C%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D0%B0_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%BD%D0%B0_%D0%B3%D0%B8%D0%BC%D0%BD%D0%B0%D0%B7%D1%96%D1%8F%3B_13.08.19.jpg/800px-%D0%9C%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D0%B0_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%BD%D0%B0_%D0%B3%D0%B8%D0%BC%D0%BD%D0%B0%D0%B7%D1%96%D1%8F%3B_13.08.19.jpg?20190820112106', 'https://upload.wikimedia.org/wikipedia/commons/1/1d/Klassenzimmer1930.jpg?20050905133032', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Primary_Laos.jpg/800px-Primary_Laos.jpg?20071209160042']","A Hayesville High School classroom in Clay County, N.C., in 2004.jpg",a body of creative artists or writers or thinkers linked by a similar style or by similar teachers,playgroundai_playground-v2.5-1024px-aesthetic,stabilityai_stable-diffusion-3-medium-diffusers,3.0
776,1077738,776,leafs_and_no_leafs,averting.n.01,averting,['prevention.n.01'],"['debarment.n.02', 'disqualification.n.02', 'interception.n.01', 'nonproliferation.n.01', 'obviation.n.01', 'prophylaxis.n.01', 'save.n.01', 'suppression.n.03']","['https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Averting_malaria_by_sleeping_under_an_insecticide_treated_net.jpg/800px-Averting_malaria_by_sleeping_under_an_insecticide_treated_net.jpg?20210426094702', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Disaster_Averted_-_geograph.org.uk_-_5931855.jpg/397px-Disaster_Averted_-_geograph.org.uk_-_5931855.jpg?20231215025729', 'https://upload.wikimedia.org/wikipedia/commons/3/3c/Rep._Isakson_and_Sen._Miller_unveil_bipartisan_legislation_aimed_at_averting_baseball_strike.jpg?20180531164444', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Changing_Averts_%2839%29_-_geograph.org.uk_-_4778361.jpg/800px-Changing_Averts_%2839%29_-_geograph.org.uk_-_4778361.jpg?20230517083521', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Sign_avert_for_Tshwane_University_of_Technology.jpg/800px-Sign_avert_for_Tshwane_University_of_Technology.jpg?20240503095224']",Averting malaria by sleeping under an insecticide treated net.jpg,the act of preventing something from occurring,runwayml_stable-diffusion-v1-5,retrieval,3.0
777,6584891,777,predict_hypernym,instruction.n.04,instruction,['code.n.03'],"['address.n.01', 'american_standard_code_for_information_interchange.n.01', 'binary_code.n.01', 'error_correction_code.n.01', 'firmware.n.01', 'machine_code.n.01', 'object_code.n.01', 'operation_code.n.01', 'software.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/091215-M-6770H-024_%284244334995%29.jpg/800px-091215-M-6770H-024_%284244334995%29.jpg?20161214184758', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Students_of_Nan_Hua_High_School%2C_Singapore%2C_in_the_school_hall_-_20060127.jpg/800px-Students_of_Nan_Hua_High_School%2C_Singapore%2C_in_the_school_hall_-_20060127.jpg?20060127071909', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Teaching_icon.png?20200414205119', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Young_boy_teaching_his_younger_sister_how_to_drive_a_motorized_pirogue_on_the_Mekong_in_Don_Det_Laos.jpg/800px-Young_boy_teaching_his_younger_sister_how_to_drive_a_motorized_pirogue_on_the_Mekong_in_Don_Det_Laos.jpg?20200908122201', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Woman_teaching_geometry.jpg/543px-Woman_teaching_geometry.jpg?20220522060713']",091215-M-6770H-024 (4244334995).jpg,(computer science) a line of code written as part of a computer program,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,stabilityai_sdxl-turbo,0.0
778,98564059,778,predict_hypernym,mercantile_establishment.n.01,mercantile_establishment,['place_of_business.n.01'],"['gambling_house.n.01', 'health_spa.n.01', 'hotel-casino.n.01', 'massage_parlor.n.02', 'office.n.01', 'spot.n.07']","['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Shoes_in_a_spanish_shoe_store.jpg/800px-Shoes_in_a_spanish_shoe_store.jpg?20181019034938', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/HarbourGraceNL_WestEndMercantileEstablishment.jpg/800px-HarbourGraceNL_WestEndMercantileEstablishment.jpg?20130910125427', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Russia%2C_Elektrostal._Michurinsky_proezd._Shop_%C2%ABPyaterochka%C2%BB.jpg/800px-Russia%2C_Elektrostal._Michurinsky_proezd._Shop_%C2%ABPyaterochka%C2%BB.jpg?20211003205013', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Legal_hashish_shop_in_Kathmandu%2C_Nepal_in_1973.jpg/405px-Legal_hashish_shop_in_Kathmandu%2C_Nepal_in_1973.jpg?20051002144540', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Village_Liberty_Outlet_12.19_%2841%29.png/800px-Village_Liberty_Outlet_12.19_%2841%29.png?20211220005055']",Shoes in a spanish shoe store.jpg,a place of business for retailing goods,runwayml_stable-diffusion-v1-5,stabilityai_sdxl-turbo,2.0
779,1668603,779,predict_hypernym,work.v.05,work,['transform.v.02'],"['destalinize.v.01', 'sorcerize.v.01', 'stalinize.v.01', 'transubstantiate.v.01']","['https://upload.wikimedia.org/wikipedia/commons/2/25/Baseball_pitching_motion_2004.jpg?20050916052906', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Mechanical_work_projectile_accelerating_de.svg/800px-Mechanical_work_projectile_accelerating_de.svg.png?20091021221014', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Chiesa_di_Sant%E2%80%98Eusebio_facciata_ovest_cimitero_di_Cologne_provincia_di_Brescia.jpg/513px-Chiesa_di_Sant%E2%80%98Eusebio_facciata_ovest_cimitero_di_Cologne_provincia_di_Brescia.jpg?20190930161328', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Motifs_textiles.jpg/450px-Motifs_textiles.jpg?20240330232209', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Work_%27Composition_monumentale%27_by_L%C3%A9on_WUIDAR_%281976-1977%29.jpg/800px-Work_%27Composition_monumentale%27_by_L%C3%A9on_WUIDAR_%281976-1977%29.jpg?20200721165512']",Baseball pitching motion 2004.jpg,"shape, form, or improve a material",prompthero_openjourney,playgroundai_playground-v2.5-1024px-aesthetic,3.0
780,3386544,780,leafs_and_no_leafs,foucault_pendulum.n.01,Foucault_pendulum,['pendulum.n.01'],"['metronome.n.01', 'physical_pendulum.n.01', 'simple_pendulum.n.01']","['https://upload.wikimedia.org/wikipedia/commons/a/a1/Foucault_pendulum_animated.gif?20060812095613', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Saint_Isaac%27s_Cathedral_-_Foucault_pendulum_in_1984.jpg/800px-Saint_Isaac%27s_Cathedral_-_Foucault_pendulum_in_1984.jpg?20180928135338', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Foucault_pendulum_at_north_pole_animated.gif?20230426203025', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Foucault_pendulum_utexas_top.jpg/800px-Foucault_pendulum_utexas_top.jpg?20220928171255', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Pendule_de_Foucault.jpg/800px-Pendule_de_Foucault.jpg?20080323074311']",Foucault pendulum animated.gif,pendulum with a long wire; can swing in any direction; the change in the swing plane demonstrates the earth's rotation,stabilityai_sdxl-turbo,retrieval,0.0
781,7735687,781,simple_triplet_2parent,radish.n.01,radish,"['root_vegetable.n.01', 'cruciferous_vegetable.n.01']","['broccoli.n.02', 'broccoli_rabe.n.02', 'brussels_sprouts.n.01', 'cabbage.n.01', 'cauliflower.n.02', 'kohlrabi.n.02', 'mustard.n.03', 'turnip.n.02', 'beet.n.02', 'carrot.n.03', 'celeriac.n.02', 'jerusalem_artichoke.n.03', 'parsnip.n.03', 'potato.n.01', 'radish.n.01', 'salsify.n.03', 'sweet_potato.n.02', 'taro.n.03', 'turnip.n.02', 'yam.n.04']","['https://upload.wikimedia.org/wikipedia/commons/c/cb/Daikon.Japan.jpg?20041129112217', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Radish_3371103037_4ab07db0bf_o.jpg/450px-Radish_3371103037_4ab07db0bf_o.jpg?20090321024225', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Raphanus_sativus_leaf.JPG/450px-Raphanus_sativus_leaf.JPG?20051014091213', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Raphanus_sativus_kz01.jpg/449px-Raphanus_sativus_kz01.jpg?20240203094049', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Rafe_oleagin%C3%B3s_-_Raphanus_sativus_-_Radis_ol%C3%A9agineux.jpg/800px-Rafe_oleagin%C3%B3s_-_Raphanus_sativus_-_Radis_ol%C3%A9agineux.jpg?20240424094850']",Daikon.Japan.jpg,pungent fleshy edible root,DeepFloyd_IF-I-XL-v1.0,stabilityai_stable-diffusion-3-medium-diffusers,2.0
782,94547307,782,predict_hypernym,pervert.n.01,pervert,['reprobate.n.01'],"['scapegrace.n.01', 'wretch.n.01']","['https://upload.wikimedia.org/wikipedia/commons/6/62/Perversion-for-Profit-putnam.jpg?20131207072343', 'https://upload.wikimedia.org/wikipedia/commons/5/51/Generalized_perversions.gif?20160406102302', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/The_Scratch_Perverts_2008.JPG/800px-The_Scratch_Perverts_2008.JPG?20081207162026', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Pervert_Asshole_2022.jpg/796px-Pervert_Asshole_2022.jpg?20221003220712', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Horny_Val_in_Zilina_%281%29.jpg/659px-Horny_Val_in_Zilina_%281%29.jpg?20220816170240']",Perversion-for-Profit-putnam.jpg,a person whose behavior deviates from what is acceptable especially in sexual behavior,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,stabilityai_sdxl-turbo,3.0
783,10249950,783,predict_hypernym,lawyer.n.01,lawyer,['professional.n.01'],"['careerist.n.01', 'craftsman.n.01', 'critic.n.01', 'educator.n.01', 'health_professional.n.01', 'librarian.n.01', 'practitioner.n.01', 'publisher.n.02', 'yuppie.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Diana_Ellis_-_19_Oct_2011.jpg/800px-Diana_Ellis_-_19_Oct_2011.jpg?20120427065727', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Advokat%2C_Engelsk_advokatdr%C3%A4kt%2C_Nordisk_familjebok.svg/416px-Advokat%2C_Engelsk_advokatdr%C3%A4kt%2C_Nordisk_familjebok.svg.png?20180804170852', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Advokat%2C_Fransk_advokatdr%C3%A4kt%2C_Nordisk_familjebok.svg/495px-Advokat%2C_Fransk_advokatdr%C3%A4kt%2C_Nordisk_familjebok.svg.png?20101211111620', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Advokat%2C_Fransk_advokatdr%C3%A4kt%2C_Nordisk_familjebok.png/495px-Advokat%2C_Fransk_advokatdr%C3%A4kt%2C_Nordisk_familjebok.png?20070228194433', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Procurator.jpg/461px-Procurator.jpg?20060114152930']",Diana Ellis - 19 Oct 2011.jpg,a professional person authorized to practice law; conducts lawsuits or gives legal advice,DeepFloyd_IF-I-XL-v1.0,stabilityai_stable-diffusion-xl-base-1.0,2.0
784,5654873,784,predict_hypernym,somatosense.n.01,somatosense,['modality.n.03'],"['hearing.n.06', 'sight.n.03', 'smell.n.04', 'taste.n.06']","['https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Comprehensive_List_of_Relevant_Pathways_for_the_Somatosensory_System.png/800px-Comprehensive_List_of_Relevant_Pathways_for_the_Somatosensory_System.png?20160329003721', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Tactile_markings_stairs_for_visually_impaired.jpg/450px-Tactile_markings_stairs_for_visually_impaired.jpg?20120613213212', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Nervo_pelo_bra%C3%A7o.png/800px-Nervo_pelo_bra%C3%A7o.png?20200930142905', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Blausen_0805_Skin_MerkelCell.png/750px-Blausen_0805_Skin_MerkelCell.png?20140129160933', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Limiar_e_intensidade_do_sinal_sensorial.png/800px-Limiar_e_intensidade_do_sinal_sensorial.png?20200925211104']",Comprehensive List of Relevant Pathways for the Somatosensory System.png,any of the sensory systems that mediate sensations of pressure and tickle and warmth and cold and vibration and limb position and limb movement and pain,stabilityai_stable-diffusion-xl-base-1.0,PixArt-alpha_PixArt-Sigma-XL-2-512-MS,0.0
785,49959597,785,predict_hypernym,oldster.n.01,oldster,['adult.n.01'],"['brachycephalic.n.01', 'caregiver.n.02', 'catch.n.03', 'centrist.n.01', 'character.n.05', 'conservative.n.01', 'dolichocephalic.n.01', 'elder.n.01', 'ex-spouse.n.01', 'host.n.01', 'important_person.n.01', 'jack_of_all_trades.n.01', 'liberal.n.01', 'liberal.n.02', 'man.n.01', 'militarist.n.01', 'pacifist.n.01', 'patrician.n.01', 'pledgee.n.01', 'pledger.n.01', 'professional.n.01', 'sobersides.n.01', 'sophisticate.n.01', 'stay-at-home.n.01', 'stoic.n.02', 'thoroughbred.n.01', 'woman.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/%D0%A1%D1%82%D0%B0%D1%80%D0%B8%D0%BA_%28oldster%29_%2850904206177%29.jpg/800px-%D0%A1%D1%82%D0%B0%D1%80%D0%B8%D0%BA_%28oldster%29_%2850904206177%29.jpg?20221219225519', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Three_Oldster_Men_%28262321769%29.jpeg/714px-Three_Oldster_Men_%28262321769%29.jpeg?20180801200247', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Oldster.jpg/444px-Oldster.jpg?20191220211819', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Seven_oldsters_%2830195256774%29.jpg/800px-Seven_oldsters_%2830195256774%29.jpg?20180221190206', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Seven_oldsters_2017_%2835222362426%29.jpg/800px-Seven_oldsters_2017_%2835222362426%29.jpg?20180221190235']",Старик (oldster) (50904206177).jpg,an elderly person,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,stabilityai_stable-diffusion-3-medium-diffusers,2.0
786,16111057,786,predict_hypernym,draw.v.06,draw,['represent.v.09'],"['animalize.v.01', 'capture.v.01', 'graph.v.01', 'map.v.01', 'model.v.06', 'paint.v.03', 'picture.v.02', 'portray.v.02', 'portray.v.04', 'profile.v.02', 'sensualize.v.01', 'silhouette.v.02', 'stylize.v.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Carlsen_Giri_draw_in_Tata_Steel_Chess_2020.jpg/800px-Carlsen_Giri_draw_in_Tata_Steel_Chess_2020.jpg?20200113102948', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Chess_Draw_-_Flickr_-_aspidoscelis.jpg/800px-Chess_Draw_-_Flickr_-_aspidoscelis.jpg?20201010160854', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Near_Chess_Draw_-_Flickr_-_aspidoscelis.jpg/800px-Near_Chess_Draw_-_Flickr_-_aspidoscelis.jpg?20201010160845', 'https://upload.wikimedia.org/wikipedia/commons/4/40/Chess_Pieces_00.png?20210110200743', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Chess_Pieces_07.png/687px-Chess_Pieces_07.png?20210115150308']",Carlsen Giri draw in Tata Steel Chess 2020.jpg,"represent by making a drawing of, as with a pencil, chalk, etc. on a surface",kandinsky-community_kandinsky-3,DeepFloyd_IF-I-XL-v1.0,1.0
787,3471347,787,simple_triplet_2parent,gusset.n.02,gusset,"['brace.n.09', 'plate.n.02']","['crosspiece.n.02', 'guy.n.03', 'stay.n.05', 'stringer.n.03', 'strut.n.02', 'tie.n.08', 'baffle.n.01', 'cylinder_head.n.01', 'damper.n.01', 'disk.n.02', 'engraving.n.02', 'escutcheon.n.02', 'fin_keel.n.01', 'fishplate.n.01', 'grid.n.03', 'gusset.n.02', 'l-plate.n.01', 'lamella.n.03', 'license_plate.n.01', 'nameplate.n.01', 'plate_iron.n.01', 'platen.n.02', 'pleximeter.n.01', 'tap.n.04']","['https://upload.wikimedia.org/wikipedia/commons/1/19/Fig._36._Strengthening_slits_with_gusset.jpg?20091108050710', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Late_1980s_thong_leotard_gusset_detail_soft_shadow.jpg/800px-Late_1980s_thong_leotard_gusset_detail_soft_shadow.jpg?20141104010058', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Kunert_Raffinesse_Net_tights_in_the_colour_powder_-_gusset_detail.jpg/480px-Kunert_Raffinesse_Net_tights_in_the_colour_powder_-_gusset_detail.jpg?20210124205340', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Gusset_demo.svg/545px-Gusset_demo.svg.png?20191222075409', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/3-piantagione_Taccuino_Sanitatis_Casanatense_4182_shirt..jpg?20070804182638']",Fig. 36. Strengthening slits with gusset.jpg,a metal plate used to strengthen a joist,retrieval,playgroundai_playground-v2.5-1024px-aesthetic,1.0
788,5902545,788,predict_hypernym,plan_of_action.n.01,plan_of_action,['plan.n.01'],"['agenda.n.01', 'audit_program.n.01', 'blueprint.n.01', 'budget.n.02', 'employee_savings_plan.n.01', 'master_plan.n.01', 'outline.n.03', 'pension_plan.n.01', 'project.n.02', 'regimen.n.01', 'road_map.n.01', 'stock_purchase_plan.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/House_of_Commons_Voting_on_the_Family_Protection_Action_Plan.jpg/800px-House_of_Commons_Voting_on_the_Family_Protection_Action_Plan.jpg?20190404150809', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Seattle_Preschool_Program_Action_Plan_%2814007982309%29.jpg/800px-Seattle_Preschool_Program_Action_Plan_%2814007982309%29.jpg?20170518182534', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Seattle_Preschool_Program_Action_Plan_%2814007990088%29.jpg/800px-Seattle_Preschool_Program_Action_Plan_%2814007990088%29.jpg?20170518182525', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Seattle_Preschool_Program_Action_Plan_%2814192110952%29.jpg/800px-Seattle_Preschool_Program_Action_Plan_%2814192110952%29.jpg?20170518182454', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Seattle_Preschool_Program_Action_Plan_%2814191358531%29.jpg/800px-Seattle_Preschool_Program_Action_Plan_%2814191358531%29.jpg?20170518182440']",House of Commons Voting on the Family Protection Action Plan.jpg,a plan for actively doing something,kandinsky-community_kandinsky-3,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,2.0
789,5407890,789,simple_triplet_2parent,noradrenaline.n.01,noradrenaline,"['vasoconstrictor.n.01', 'catecholamine.n.01']","['epinephrine.n.01', 'dopamine.n.01', 'noradrenaline.n.01', 'serotonin.n.01', 'adrenergic.n.01', 'angiotensin.n.01', 'coldness.n.03', 'epinephrine.n.01', 'lypressin.n.01', 'naphazoline.n.01', 'nicotine.n.01', 'noradrenaline.n.01', 'vasopressin.n.01', 'vasopressor.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Norepinephrine.svg/512px-Norepinephrine.svg.png?20160205173345', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Noradrenalin_-_Noradrenaline.svg/230px-Noradrenalin_-_Noradrenaline.svg.png?20070224123834', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Norepinephrine_structure_with_descriptor.svg/426px-Norepinephrine_structure_with_descriptor.svg.png?20091016110809', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Noradrenaline_in_green.svg/198px-Noradrenaline_in_green.svg.png?20210115220505', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Ergoline-in-where_noradrenaline_is_marked_in_green.svg/149px-Ergoline-in-where_noradrenaline_is_marked_in_green.svg.png?20210115220501']",Norepinephrine.svg,a catecholamine precursor of epinephrine that is secreted by the adrenal medulla and also released at synapses,kandinsky-community_kandinsky-3,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,2.0
790,47350024,790,predict_hypernym,glass.n.01,glass,['solid.n.01'],"['crystal.n.01', 'dry_ice.n.01', 'food.n.02', 'plastic.n.01', 'powder.n.01', 'precipitate.n.01', 'vitrification.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Colorful_bottle.jpg/800px-Colorful_bottle.jpg?20050705092031', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Glass_Beach_Fort_Bragg_2.jpg/800px-Glass_Beach_Fort_Bragg_2.jpg?20080325185421', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Fassade_Wilhelmstrasse_65%2C_Berlin-Mitte%2C_160417%2C_ako.jpg/800px-Fassade_Wilhelmstrasse_65%2C_Berlin-Mitte%2C_160417%2C_ako.jpg?20160419050516', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Life_Saint-Austremoine_Issoire_bottom_n2.jpg/611px-Life_Saint-Austremoine_Issoire_bottom_n2.jpg?20061208095211', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Sunlight_on_the_curved_honeycomb_glass_fa%C3%A7ade_of_the_hotel_Andaz_mixed_with_interior_lighting_at_sunset_in_Singapore.jpg/750px-Sunlight_on_the_curved_honeycomb_glass_fa%C3%A7ade_of_the_hotel_Andaz_mixed_with_interior_lighting_at_sunset_in_Singapore.jpg?20181221020957']",Colorful bottle.jpg,a brittle transparent solid with irregular atomic structure,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,stabilityai_stable-diffusion-xl-base-1.0,1.0
791,13163553,791,leafs_and_no_leafs,deadwood.n.01,deadwood,['branch.n.02'],"['branchlet.n.01', 'limb.n.02']","['https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Lawrence_County_South_Dakota_Incorporated_and_Unincorporated_areas_Deadwood_Highlighted.svg/800px-Lawrence_County_South_Dakota_Incorporated_and_Unincorporated_areas_Deadwood_Highlighted.svg.png?20070827215513', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Deadwood_today.jpg/800px-Deadwood_today.jpg?20090412131345', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Deadwood%2C_South_Dakota%2C_1900.jpg/799px-Deadwood%2C_South_Dakota%2C_1900.jpg?20130125072936', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Deadwood%2C_South_Dakota%2C_circa_1890.jpg/735px-Deadwood%2C_South_Dakota%2C_circa_1890.jpg?20170216193321', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Main_street_deadwood_south_dakota_2009.jpg/800px-Main_street_deadwood_south_dakota_2009.jpg?20090717224200']",Lawrence County South Dakota Incorporated and Unincorporated areas Deadwood Highlighted.svg,a branch or a part of a tree that is dead,PixArt-alpha_PixArt-Sigma-XL-2-512-MS,stabilityai_stable-diffusion-3-medium-diffusers,2.0
