wordnet_id,Unnamed: 0,subset,core_synset,core_lemma,hypernym_synsets,cohyponym_synsets,wikimedia_images,image_filename,definition,model_1,model_2,assessor_alina
9616922,498,predict_hypernym,entertainer.n.01,entertainer,['person.n.01'],"['abator.n.01', 'abjurer.n.01', 'abomination.n.01', 'abstainer.n.02', 'achiever.n.01', 'acquaintance.n.03', 'acquirer.n.01', 'active.n.03', 'actor.n.02', 'adjudicator.n.01', 'admirer.n.02', 'adoptee.n.01', 'adult.n.01', 'adventurer.n.01', 'adversary.n.01', 'advisee.n.01', 'advocate.n.01', 'affiant.n.01', 'african.n.01', 'agnostic.n.01', 'amateur.n.01', 'amerindian.n.01', 'ancient.n.02', 'anomaly.n.02', 'anti-american.n.01', 'anti.n.01', 'applicant.n.01', 'appointee.n.02', 'appreciator.n.01', 'apprehender.n.02', 'aquarius.n.01', 'archaist.n.01', 'aries.n.01', 'arrogator.n.01', 'assessee.n.01', 'asthmatic.n.01', 'authority.n.02', 'autodidact.n.01', 'baby_boomer.n.01', 'baby_buster.n.01', 'bad_guy.n.01', 'bad_person.n.01', 'baldhead.n.01', 'balker.n.01', 'bather.n.02', 'beard.n.03', 'bedfellow.n.02', 'bereaved.n.01', 'best.n.02', 'birth.n.05', 'biter.n.01', 'black.n.05', 'blogger.n.01', 'blond.n.01', 'bluecoat.n.01', 'bodybuilder.n.01', 'bomber.n.02', 'brunet.n.01', 'bullfighter.n.01', 'buster.n.04', 'cancer.n.02', 'candidate.n.02', 'capitalist.n.02', 'capricorn.n.01', 'captor.n.01', 'case.n.06', 'cashier.n.02', 'celebrant.n.01', 'censor.n.01', 'chameleon.n.01', 'changer.n.01', 'charmer.n.02', 'child.n.03', 'chutzpanik.n.01', 'closer.n.01', 'clumsy_person.n.01', 'collector.n.01', 'color-blind_person.n.01', 'combatant.n.01', 'commoner.n.01', 'communicator.n.01', 'complexifier.n.01', 'compulsive.n.01', 'computer_user.n.01', 'contemplative.n.01', 'contestant.n.01', 'convert.n.01', 'copycat.n.01', 'counter.n.05', 'counterterrorist.n.01', 'coward.n.01', 'crawler.n.02', 'creator.n.02', 'creature.n.02', 'creditor.n.01', 'cripple.n.01', 'dancer.n.02', 'dead_person.n.01', 'deaf_person.n.01', 'debaser.n.01', 'debtor.n.01', 'defecator.n.01', 'delayer.n.01', 'deliverer.n.04', 'demander.n.01', 'dieter.n.01', 'differentiator.n.01', 'disentangler.n.01', 'disputant.n.01', 'dissenter.n.01', 'divider.n.02', 'domestic_partner.n.01', 'double.n.03', 'dresser.n.02', 'dribbler.n.02', 'drug_user.n.01', 'dyslectic.n.01', 'ectomorph.n.01', 'effecter.n.01', 'elizabethan.n.01', 'emotional_person.n.01', 'endomorph.n.01', 'engineer.n.01', 'enjoyer.n.01', 'enrollee.n.01', 'ethnic.n.01', 'experimenter.n.02', 'expert.n.01', 'explorer.n.01', 'extrovert.n.01', 'face.n.05', 'faddist.n.01', 'faller.n.02', 'fastener.n.01', 'female.n.02', 'fiduciary.n.01', 'first-rater.n.01', 'follower.n.01', 'free_agent.n.02', 'friend.n.01', 'fugitive.n.01', 'gainer.n.01', 'gainer.n.02', 'gambler.n.01', 'gatekeeper.n.01', 'gatherer.n.01', 'gemini.n.01', 'gentile.n.02', 'good_guy.n.01', 'good_person.n.01', 'granter.n.01', 'greeter.n.01', 'grinner.n.01', 'groaner.n.01', 'grunter.n.01', 'guesser.n.01', 'handicapped_person.n.01', 'hater.n.01', 'heterosexual.n.01', 'homosexual.n.01', 'homunculus.n.02', 'hope.n.04', 'hoper.n.01', 'huddler.n.02', 'hugger.n.01', 'immune.n.01', 'individualist.n.01', 'inhabitant.n.01', 'innocent.n.01', 'insured.n.01', 'intellectual.n.01', 'interpreter.n.02', 'introvert.n.01', 'jat.n.01', 'jew.n.01', 'jewel.n.02', 'jumper.n.01', 'junior.n.03', 'juvenile.n.01', 'killer.n.01', 'kink.n.03', 'kneeler.n.01', 'knocker.n.02', 'knower.n.01', 'large_person.n.01', 'latin.n.03', 'laugher.n.01', 'leader.n.01', 'learner.n.01', 'left-hander.n.02', 'leo.n.01', 'libra.n.01', 'life.n.08', 'lightning_rod.n.01', 'linguist.n.02', 'literate.n.01', 'liver.n.03', 'longer.n.01', 'loose_cannon.n.01', 'loved_one.n.01', 'lover.n.01', 'machine.n.02', 'mailer.n.02', 'malcontent.n.01', 'male.n.02', 'man.n.03', 'man_jack.n.01', 'manipulator.n.02', 'married.n.01', 'masturbator.n.01', 'measurer.n.01', 'mesomorph.n.01', 'mestizo.n.01', 'middlebrow.n.01', 'miracle_man.n.01', 'misogamist.n.01', 'mixed-blood.n.01', 'modern.n.01', 'money_handler.n.01', 'monolingual.n.01', 'mother_hen.n.01', 'mouse.n.03', 'mutilator.n.01', 'namer.n.01', 'namesake.n.01', 'national.n.01', 'native.n.01', 'native.n.02', 'neglecter.n.01', 'neighbor.n.01', 'neutral.n.01', 'nondescript.n.01', 'nonmember.n.01', 'nonparticipant.n.01', 'nonpartisan.n.01', 'nonperson.n.01', 'nonreligious_person.n.01', 'nonresident.n.01', 'nonsmoker.n.01', 'nonworker.n.01', 'nude.n.03', 'nurser.n.01', 'occultist.n.01', 'optimist.n.01', 'orphan.n.02', 'ostrich.n.01', 'ouster.n.01', 'outcaste.n.01', 'outdoorsman.n.01', 'owner.n.02', 'pamperer.n.01', 'pansexual.n.01', 'pardoner.n.01', 'partner.n.03', 'party.n.05', 'passer.n.02', 'peer.n.01', 'perceiver.n.01', 'percher.n.01', 'person_of_color.n.01', 'personage.n.01', 'personification.n.01', 'perspirer.n.01', 'philosopher.n.02', 'picker.n.01', 'pisces.n.02', 'pisser.n.01', 'planner.n.01', 'player.n.04', 'posturer.n.01', 'powderer.n.01', 'precursor.n.02', 'preserver.n.03', 'primitive.n.01', 'propositus.n.01', 'public_relations_person.n.01', 'pursuer.n.02', 'pussycat.n.01', 'quarter.n.11', 'quitter.n.01', 'radical.n.03', 'realist.n.02', 'rectifier.n.02', 'redhead.n.01', 'registrant.n.01', 'relative.n.01', 'reliever.n.02', 'religious_person.n.01', 'repeater.n.01', 'rescuer.n.02', 'rester.n.01', 'restrainer.n.02', 'revenant.n.01', 'rich_person.n.01', 'right-hander.n.02', 'riser.n.01', 'romper.n.01', 'roundhead.n.01', 'ruler.n.01', 'rusher.n.03', 'sagittarius.n.01', 'scientist.n.01', 'scorpio.n.01', 'scratcher.n.02', 'second-rater.n.01', 'seeder.n.01', 'seeker.n.01', 'segregate.n.01', 'self.n.02', 'sensualist.n.01', 'sentimentalist.n.01', 'sex_object.n.01', 'sex_symbol.n.01', 'shaker.n.01', 'showman.n.01', 'signer.n.02', 'simpleton.n.01', 'six-footer.n.01', 'skidder.n.01', 'slav.n.01', 'slave.n.01', 'slave.n.03', 'sleepyhead.n.01', 'sloucher.n.01', 'small_person.n.01', 'smasher.n.01', 'smiler.n.01', 'sneezer.n.01', 'sniffer.n.01', 'sniffler.n.01', 'snuffer.n.02', 'snuffler.n.01', 'socializer.n.01', 'sort.n.03', 'sounding_board.n.01', 'sphinx.n.01', 'spitter.n.01', 'sport.n.04', 'sprawler.n.01', 'spurner.n.01', 'squinter.n.01', 'stifler.n.01', 'stigmatic.n.01', 'stooper.n.02', 'stranger.n.02', 'struggler.n.01', 'subject.n.06', 'supernumerary.n.01', 'surrenderer.n.01', 'survivalist.n.01', 'survivor.n.02', 'suspect.n.01', 'tagger.n.01', 'tagger.n.02', 'tapper.n.02', 'taurus.n.02', 'tempter.n.01', 'termer.n.01', 'terror.n.02', 'testator.n.01', 'thin_person.n.01', 'third-rater.n.01', 'thrower.n.02', 'tiger.n.01', 'totemist.n.01', 'toucher.n.01', 'transfer.n.02', 'transsexual.n.02', 'transvestite.n.01', 'traveler.n.01', 'trier.n.02', 'turner.n.07', 'tyrant.n.03', 'undoer.n.02', 'unfortunate.n.01', 'unskilled_person.n.01', 'unwelcome_person.n.01', 'user.n.01', 'vanisher.n.01', 'victim.n.02', 'victorian.n.01', 'virgo.n.01', 'visionary.n.01', 'visually_impaired_person.n.01', 'waiter.n.02', 'waker.n.02', 'walk-in.n.01', 'wanter.n.01', 'ward.n.01', 'warrior.n.01', 'watcher.n.03', 'weakling.n.01', 'weasel.n.01', 'white.n.01', 'wiggler.n.01', 'winker.n.01', 'withholder.n.01', 'witness.n.05', 'worker.n.01', 'worldling.n.01', 'yawner.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Entertainers_on_the_street_-_geograph.org.uk_-_2406231.jpg/710px-Entertainers_on_the_street_-_geograph.org.uk_-_2406231.jpg?20210729031034', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Vaudeville_entertainers_and_entrepreneurs_The_Griffin_Sisters.jpg/800px-Vaudeville_entertainers_and_entrepreneurs_The_Griffin_Sisters.jpg?20240126175203', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Cedric_the_Entertainer_2010.jpg/418px-Cedric_the_Entertainer_2010.jpg?20120207044616', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Cedric_the_Entertainer_by_Gage_Skidmore.jpg/515px-Cedric_the_Entertainer_by_Gage_Skidmore.jpg?20230216210512']",Entertainers on the street - geograph.org.uk - 2406231.jpg,a person who tries to please or amuse,retrieval,black-forest-labs_FLUX.1-dev,1
993014,500,predict_hypernym,write.v.02,write,['communicate.v.02'],"['address.v.01', 'aphorize.v.01', 'ask.v.01', 'blog.v.01', 'carry.v.04', 'come_across.v.04', 'commune.v.01', 'fingerspell.v.01', 'gesticulate.v.01', 'get.v.14', 'give.v.05', 'give.v.07', 'give.v.21', 'greet.v.02', 'grimace.v.01', 'inflict.v.01', 'inform.v.01', 'issue.v.03', 'joke.v.01', 'network.v.01', 'nod.v.02', 'project.v.01', 'radio.v.01', 'reach.v.04', 'riddle.v.05', 'semaphore.v.02', 'share.v.05', 'sign.v.05', 'sign.v.07', 'speak.v.03', 'talk.v.01', 'talk.v.02', 'telecommunicate.v.01', 'telepathize.v.01', 'whistle.v.03', 'write.v.05', 'yak.v.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Fountain_pen_writing_%28literacy%29.jpg/800px-Fountain_pen_writing_%28literacy%29.jpg?20170130182905', 'https://upload.wikimedia.org/wikipedia/commons/d/d2/Balczynska-kamizelka_1akap.jpg?20110513094347', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Codex_Manesse_Konrad_von_W%C3%BCrzburg.jpg/397px-Codex_Manesse_Konrad_von_W%C3%BCrzburg.jpg?20120324144735', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Gudea_of_Lagash_Girsu.jpg/400px-Gudea_of_Lagash_Girsu.jpg?20100520193428', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/%E0%B4%A4%E0%B4%BE%E0%B4%B3%E0%B4%BF%E0%B4%AF%E0%B5%8B%E0%B4%B2%E0%B4%AF%E0%B4%BF%E0%B4%B2%E0%B5%86%E0%B4%B4%E0%B5%81%E0%B4%A4%E0%B5%81%E0%B4%A8%E0%B5%8D%E0%B4%A8%E0%B5%81_%281926-33%29.jpg/418px-%E0%B4%A4%E0%B4%BE%E0%B4%B3%E0%B4%BF%E0%B4%AF%E0%B5%8B%E0%B4%B2%E0%B4%AF%E0%B4%BF%E0%B4%B2%E0%B5%86%E0%B4%B4%E0%B5%81%E0%B4%A4%E0%B5%81%E0%B4%A8%E0%B5%8D%E0%B4%A8%E0%B5%81_%281926-33%29.jpg?20120620180649']",Fountain pen writing (literacy).jpg,communicate or express by writing,retrieval,black-forest-labs_FLUX.1-dev,1
6336537,505,simple_triplet_2parent,street_name.n.02,street_name,"['name.n.01', 'slang.n.02']","['agnomen.n.01', 'alias.n.01', 'appellation.n.01', 'assumed_name.n.02', 'company_name.n.01', 'domain_name.n.01', 'eponym.n.01', 'eponym.n.02', 'filename.n.01', 'first_name.n.01', 'matronymic.n.01', 'middle_name.n.01', 'misnomer.n.01', 'nickname.n.02', 'patronymic.n.01', 'pet_name.n.01', 'place_name.n.01', 'pseudonym.n.01', 'signature.n.01', 'street_name.n.03', 'street_name.n.04', 'surname.n.01', 'title.n.02', 'trade_name.n.01', ""writer's_name.n.01"", 'rhyming_slang.n.01', 'street_name.n.02']","['https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/New_Orleans_street_name_tiles_-_Hewes_Corner.jpg/800px-New_Orleans_street_name_tiles_-_Hewes_Corner.jpg?20201215142026', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/New_Orleans_street_name_tiles_-_Apricot.jpg/800px-New_Orleans_street_name_tiles_-_Apricot.jpg?20201215142024', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/New_Orleans_street_name_tiles_-_Hewes.jpg/800px-New_Orleans_street_name_tiles_-_Hewes.jpg?20201215142024', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Street_name_sign_Archers_Avenue.png/800px-Street_name_sign_Archers_Avenue.png?20230125171654', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/New_Orleans_street_name_tiles_-_Broadway.jpg/800px-New_Orleans_street_name_tiles_-_Broadway.jpg?20201215142057']",New Orleans street name tiles - Hewes Corner.jpg,slang for something (especially for an illegal drug),kandinsky-community_kandinsky-3,black-forest-labs_FLUX.1-dev,4
1166351,508,predict_hypernym,eat.v.02,eat,['consume.v.02'],"['cannibalize.v.01', 'drink.v.01', 'drink.v.02', 'drug.v.02', 'eat.v.01', 'feed.v.06', 'hit.v.15', 'partake.v.03', 'sample.v.01', 'satiate.v.01', 'smoke.v.01', 'sup.v.01', 'swallow.v.01', 'take_in.v.14', 'use.v.02']","['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Monkey_eating.jpg/800px-Monkey_eating.jpg?20090816085702', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Long-billed_Curlew_eating_sand_crab.jpg/800px-Long-billed_Curlew_eating_sand_crab.jpg?20220203193128', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Hawk_eating_prey.jpg/688px-Hawk_eating_prey.jpg?20071118231656', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Greater_bamboo_lemur_%28Prolemur_simus%29_male_eating_composite.jpg/800px-Greater_bamboo_lemur_%28Prolemur_simus%29_male_eating_composite.jpg?20190115094617', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Roundhouse_wipers.jpg/800px-Roundhouse_wipers.jpg?20111001001905']",Monkey eating.jpg,eat a meal; take a meal,prompthero_openjourney,black-forest-labs_FLUX.1-dev,4
10120816,514,predict_hypernym,garmentmaker.n.01,garmentmaker,['needleworker.n.01'],"['edger.n.01', 'embroiderer.n.01', 'knitter.n.01', 'sewer.n.02']",[],,a person who makes garments,retrieval,black-forest-labs_FLUX.1-dev,2
4522421,518,predict_hypernym,vasoconstrictor.n.01,vasoconstrictor,['agent.n.01'],"['biological_agent.n.01', 'eliminator.n.01', 'impairer.n.01', 'infectious_agent.n.01', 'lethal_agent.n.01', 'motor.n.02', 'mutagen.n.01', 'quickener.n.01', 'relaxer.n.01', 'repressor.n.01', 'retardant.n.01', 'satisfier.n.01', 'shortener.n.01', 'stressor.n.01', 'teratogen.n.01', 'vector.n.03', 'weakener.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Mediatori_vasoattivi_endoteliali.jpg/800px-Mediatori_vasoattivi_endoteliali.jpg?20161117145334', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Cardiovascular_system_-_Vasoconstriction_3_--_Smart-Servier.png?20230120123708', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Cardiovascular_system_-_Vasoconstriction_and_vasodilation_--_Smart-Servier.png?20230120105948', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/Cardiovascular_system_-_Vasoconstriction_2_--_Smart-Servier.png?20230120123706', 'https://upload.wikimedia.org/wikipedia/commons/5/56/Cardiovascular_system_-_Vasoconstriction_1_--_Smart-Servier.png?20230120123703']",Mediatori vasoattivi endoteliali.jpg,any agent that causes a narrowing of an opening of a blood vessel: cold or stress or nicotine or epinephrine or norepinephrine or angiotensin or vasopressin or certain drugs; maintains or increases blood pressure,black-forest-labs_FLUX.1-dev,stabilityai_sdxl-turbo,3
2730265,521,predict_hypernym,applicator.n.01,applicator,['device.n.01'],"['acoustic_device.n.01', 'adapter.n.02', 'afterburner.n.01', 'agglomerator.n.01', 'airfoil.n.01', 'alarm.n.02', 'appliance.n.01', 'aspergill.n.01', 'autopilot.n.02', 'bait.n.02', 'billiard_marker.n.01', 'bird_feeder.n.01', 'blower.n.01', 'bootjack.n.01', 'breathalyzer.n.01', 'breathing_device.n.01', 'bubbler.n.02', 'buffer.n.06', 'catapult.n.02', 'charger.n.02', 'clip-on.n.01', 'comb.n.01', 'comforter.n.04', 'conductor.n.04', 'contraceptive.n.01', 'converter.n.01', 'corer.n.01', 'corrective.n.01', 'crusher.n.01', 'cryptograph.n.03', 'cutoff.n.03', 'dampener.n.01', 'damper.n.02', 'deflector.n.01', 'dental_appliance.n.01', 'depressor.n.03', 'detector.n.01', 'diestock.n.01', 'drive.n.10', 'drop_forge.n.01', 'elastic_device.n.01', 'electrical_device.n.01', 'electronic_device.n.01', 'energizer.n.02', 'exercise_device.n.01', 'explosive_device.n.01', 'fan.n.01', 'filter.n.01', 'fire_extinguisher.n.01', 'flare.n.09', 'fumigator.n.02', 'gas_fixture.n.01', 'groover.n.01', 'guard.n.03', 'heat_exchanger.n.01', 'heater.n.01', 'holding_device.n.01', 'horn.n.08', 'hydrofoil.n.01', 'imprint.n.05', 'indicator.n.03', 'instrument.n.01', 'interlock.n.01', 'interrupter.n.01', 'jig.n.03', 'key.n.01', 'keyboard.n.01', 'kinetoscope.n.01', 'knocker.n.05', 'lift.n.06', 'lifting_device.n.01', 'lighter.n.02', 'machine.n.01', 'magnet.n.01', 'mechanism.n.05', 'memory_device.n.01', 'musical_instrument.n.01', 'nest_egg.n.02', 'noisemaker.n.01', 'optical_device.n.01', 'override.n.01', 'paper_feed.n.01', 'peeler.n.03', 'pick.n.05', 'power_takeoff.n.01', 'prod.n.02', 'prompter.n.02', 'pull.n.04', 'reflector.n.01', 'release.n.08', 'remote_control.n.01', 'reset.n.01', 'restraint.n.06', 'router.n.02', 'runner.n.09', 'scratcher.n.03', 'shoehorn.n.01', 'shoetree.n.01', 'shooting_stick.n.01', 'shredder.n.01', 'signaling_device.n.01', 'snowshoe.n.01', 'sounder.n.01', 'source_of_illumination.n.01', 'stabilizer.n.03', 'stemmer.n.05', 'straightener.n.01', 'strengthener.n.01', 'stylus.n.01', 'suction_cup.n.01', 'support.n.10', 'sweatbox.n.02', 'synchroflash.n.01', 'take-up.n.01', 'teaser.n.07', 'throwing_stick.n.01', 'tilter.n.02', 'tongs.n.01', 'toy.n.03', 'trap.n.01', 'trigger.n.02', 'valve.n.02', 'vaporizer.n.01', 'ventilator.n.01', 'washboard.n.01', 'water_cooler.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Applicator_stick_Ebony_-_Museo_Egizio%2C_Turin_S_8607_p02.jpg/400px-Applicator_stick_Ebony_-_Museo_Egizio%2C_Turin_S_8607_p02.jpg?20240226090712', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Applicator_stick%2C_wood_-_Museo_Egizio%2C_Turin_S_8599_p01.jpg/218px-Applicator_stick%2C_wood_-_Museo_Egizio%2C_Turin_S_8599_p01.jpg?20240226090702', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Applicator_stick_Ebony_-_Museo_Egizio%2C_Turin_S_8609_p01.jpg/232px-Applicator_stick_Ebony_-_Museo_Egizio%2C_Turin_S_8609_p01.jpg?20240226090726', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Applicator_stick%2C_wood_-_Museo_Egizio%2C_Turin_S_8597_p01.jpg/280px-Applicator_stick%2C_wood_-_Museo_Egizio%2C_Turin_S_8597_p01.jpg?20240226090652', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Applicator_stick_Ebony_-_Museo_Egizio%2C_Turin_S_8607_p01.jpg/230px-Applicator_stick_Ebony_-_Museo_Egizio%2C_Turin_S_8607_p01.jpg?20240226090707']","Applicator stick Ebony - Museo Egizio, Turin S 8607 p02.jpg",a device for applying a substance,stabilityai_stable-diffusion-3-medium-diffusers,black-forest-labs_FLUX.1-dev,3
9541919,522,predict_hypernym,evil_spirit.n.01,evil_spirit,['spirit.n.04'],"['apparition.n.01', 'banshee.n.01', 'control.n.10', 'familiar.n.03', 'genie.n.01', 'kachina.n.02', 'numen.n.01', 'peri.n.02', 'presence.n.03', 'python.n.02', 'sylvan.n.01', 'thunderbird.n.01', 'zombi.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Schongauer_Anthony.jpg/452px-Schongauer_Anthony.jpg?20170313170559', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/PazuzuDemonAssyria1stMil_2.jpg/380px-PazuzuDemonAssyria1stMil_2.jpg?20070609074855', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/The_Demon_Alleborith.jpg/576px-The_Demon_Alleborith.jpg?20200419190302', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/The_Demon_Gartiraf.jpg/450px-The_Demon_Gartiraf.jpg?20210517003713', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Man_with_photoshopped_eyes_to_achieve_movie-like_demon_look.jpg/360px-Man_with_photoshopped_eyes_to_achieve_movie-like_demon_look.jpg?20231030201535']",Schongauer Anthony.jpg,a spirit tending to cause harm,black-forest-labs_FLUX.1-dev,runwayml_stable-diffusion-v1-5,2
3546340,523,predict_hypernym,housing.n.01,housing,['structure.n.01'],"['airdock.n.01', 'altar.n.02', 'arcade.n.02', 'arch.n.04', 'area.n.05', 'balance.n.04', 'balcony.n.01', 'balcony.n.02', 'bascule.n.01', 'boarding.n.02', 'body.n.11', 'bridge.n.01', 'building.n.01', 'building_complex.n.01', 'catchment.n.01', 'coil.n.01', 'colonnade.n.01', 'column.n.06', 'corner.n.11', 'cross.n.01', 'deathtrap.n.01', 'defensive_structure.n.01', 'door.n.04', 'entablature.n.01', 'erection.n.02', 'establishment.n.04', 'false_bottom.n.01', 'floor.n.02', 'fountain.n.01', 'guide.n.06', 'honeycomb.n.01', 'house_of_cards.n.02', 'hull.n.06', 'jungle_gym.n.01', 'lamination.n.01', 'landing.n.02', 'lookout.n.03', 'masonry.n.01', 'memorial.n.03', 'mound.n.04', 'obstruction.n.01', 'partition.n.01', 'platform.n.04', 'porch.n.01', 'post_and_lintel.n.01', 'prefab.n.01', 'projection.n.04', 'public_works.n.01', 'sail.n.03', 'set-back.n.01', 'shelter.n.01', 'shoebox.n.01', 'signboard.n.01', 'stadium.n.01', 'superstructure.n.01', 'supporting_structure.n.01', 'tower.n.01', 'transept.n.01', 'trestlework.n.01', 'vaulting.n.01', 'ways.n.01', 'wellhead.n.02', 'wind_tunnel.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Worker_home_from_1911_in_Helsinki.jpg/799px-Worker_home_from_1911_in_Helsinki.jpg?20220808085144', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Detached_row_housing_in_Northern_Kentucky.jpg/800px-Detached_row_housing_in_Northern_Kentucky.jpg?20230713023426', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Housing%2C_Jerusalem_old_city.jpg/460px-Housing%2C_Jerusalem_old_city.jpg?20170313160126', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Typical_Housing_in_baganuur.jpg/400px-Typical_Housing_in_baganuur.jpg?20190422125518', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Leupp%2C_Arizona_housing%2C_February_2019.jpg/800px-Leupp%2C_Arizona_housing%2C_February_2019.jpg?20190608175444']",Worker home from 1911 in Helsinki.jpg,structures collectively in which people are housed,black-forest-labs_FLUX.1-dev,PixArt-alpha_PixArt-Sigma-XL-2-512-MS,3
3990474,527,predict_hypernym,pot.n.01,pot,"['cooking_utensil.n.01', 'vessel.n.03']","['baster.n.03', 'chafing_dish.n.01', 'cooker.n.01', 'cookie_sheet.n.01', 'enamelware.n.01', 'grid.n.05', 'griddle.n.01', 'pan.n.01', 'poacher.n.02', 'skimmer.n.02', 'steamer.n.02', 'turner.n.08', 'autoclave.n.01', 'barrel.n.02', 'basin.n.01', 'bath.n.01', 'bathtub.n.01', 'bedpan.n.01', 'boiler.n.01', 'bone-ash_cup.n.01', 'bottle.n.01', 'bottle.n.03', 'bowl.n.01', 'bucket.n.01', 'censer.n.01', 'churn.n.01', 'crucible.n.01', 'drinking_vessel.n.01', 'drum.n.04', 'eyecup.n.01', 'flagon.n.01', 'jar.n.01', 'ladle.n.01', 'monstrance.n.02', 'mortar.n.03', 'muller.n.09', 'pitcher.n.02', 'poacher.n.02', 'pot.n.01', 'retort.n.02', 'steeper.n.01', 'tank.n.02', 'tin.n.02', 'tub.n.02', 'urceole.n.01', 'water_jacket.n.01', 'well.n.02']","['https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Cannabis_sativa_plant_%284%29.JPG/800px-Cannabis_sativa_plant_%284%29.JPG?20100910114659', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Plastic_nursery_plant_pot_2022.jpg/337px-Plastic_nursery_plant_pot_2022.jpg?20220116002108', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Cannabis_sativa_%28wild%29.jpg/450px-Cannabis_sativa_%28wild%29.jpg?20240731044400', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Flower_pot_2.jpg/600px-Flower_pot_2.jpg?20220608170118', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Cannabis_sativa_kz05.jpg/800px-Cannabis_sativa_kz05.jpg?20210129192805']",Cannabis sativa plant (4).JPG,metal or earthenware cooking vessel that is usually round and deep; often has a handle and lid,stabilityai_stable-diffusion-3-medium-diffusers,black-forest-labs_FLUX.1-dev,3
2740764,528,predict_hypernym,armor_plate.n.01,armor_plate,['plate.n.14'],"['horseshoe.n.02', 'shell_plating.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Abrams-transparent.png/799px-Abrams-transparent.png?20090714031558', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Reconstitution_d%27armures_de_chevaliers_et_de_destriers%2C_XVIe_si%C3%A8cle%2C_Metropolitan_Museum_of_Art%2C_New_York.jpg/800px-Reconstitution_d%27armures_de_chevaliers_et_de_destriers%2C_XVIe_si%C3%A8cle%2C_Metropolitan_Museum_of_Art%2C_New_York.jpg?20051012001501', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Savoyard_armour_edit.jpg/359px-Savoyard_armour_edit.jpg?20101110203015', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/LakeviewArmorWindowNov05.jpg/800px-LakeviewArmorWindowNov05.jpg?20080704144411', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/History_of_the_manufacture_of_armor_plate_for_the_United_States_navy_%281899%29_%2814779920074%29.jpg/800px-History_of_the_manufacture_of_armor_plate_for_the_United_States_navy_%281899%29_%2814779920074%29.jpg?20160919120311']",Abrams-transparent.png,specially hardened steel plate used to protect fortifications or vehicles from enemy fire,black-forest-labs_FLUX.1-dev,retrieval,1
